,departamento,cod_dpto,municipio,cod_mpio,dimension,sub_dimension,category,place_type,main_keywords,keyword,place_id,name,types,latitude,longitude,address,average_rating,user_ratings_total,place_link,phone,website,opening_hours,review_1_rating,review_1_text,review_2_rating,review_2_text,review_3_rating,review_3_text,review_4_rating,review_4_text,review_5_rating,review_5_text,city
1046,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",centro de salud,ChIJo8ISqhAIL44R0Yghn0hEdDM,Puesto De Salud San Lorenzo,"establishment,health,hospital,point_of_interest",1.7753211,-76.9933829,"Bolívar-Florencia, Bolívar",,,https://maps.google.com/?cid=3707663471930869969,,,,,,,,,,,,,,Bolívar-Florencia
1047,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",centro de salud,ChIJB8zlzam7L44Rh8F4kB3NKSk,Puesto De Salud Lerma,"establishment,health,hospital,point_of_interest",1.975699,-76.95598939999999,Bolívar,,,https://maps.google.com/?cid=2966127356461760903,,,,,,,,,,,,,,
1048,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",centro de salud,ChIJ920oA96nL44RyVuxyJcLJSc,Centro Medico Cosmitet Bolivar,"establishment,point_of_interest",1.837912,-76.9637292,Bolívar,4.0,4.0,https://maps.google.com/?cid=2820673488152517577,,,,4.0,"Very friendly and courteous staff, highly qualified healthcare professionals, easy to access and locate.",4.0,"Good service, very friendly and cordial staff, highly qualified medical professionals, easy to find.",3.0,"Very poor service, they take a long time to schedule appointments",5.0,"This park is very fun, it's the best.",,,
1049,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",centro de salud,ChIJ6w5iQBYLL44RE2pLK1R86jE,Puesto De Salud,"establishment,point_of_interest",1.7329627,-76.8505381,Bolívar,,,https://maps.google.com/?cid=3596823953354222099,,,,,,,,,,,,,,
1050,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",centro de salud,ChIJD6HaYwCfL44RuRcPs0EReyo,Emssanar Eps San Sebastián,"establishment,health,point_of_interest",1.839095,-76.7697007,San Sebastián,,,https://maps.google.com/?cid=3061059345603041209,,,Monday: 7:00 AM – 1:00 PM|Tuesday: 7:00 AM – 1:00 PM|Wednesday: 7:00 AM – 1:00 PM|Thursday: 7:00 AM – 1:00 PM|Friday: 7:00 AM – 1:00 PM|Saturday: Closed|Sunday: Closed,,,,,,,,,,,
1051,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",centro de salud,ChIJgXTr4wCnL44RjXrxZWAdExk,Ips Nuestra Señora De Las Misericordias,"establishment,health,point_of_interest",1.8365132,-76.9675531,"Dg. 7 #N6-23, Bolívar",4.5,4.0,https://maps.google.com/?cid=1806820175370091149,312 6478902,,Monday: 7:00 AM – 5:00 PM|Tuesday: 7:00 AM – 5:00 PM|Wednesday: 7:00 AM – 5:00 PM|Thursday: 7:00 AM – 5:00 PM|Friday: 7:00 AM – 5:00 PM|Saturday: 7:00 AM – 1:00 PM|Sunday: Closed,4.0,"Excellent, an IPS that offers high quality service and professionalism helping countless people. It has general medicine, dentistry, laboratory, gynecology, pediatrics, radiology, physiotherapy services among others with friendly and cordial staff.",5.0,"Good care, good and varied services, friendly and cordial staff, currently in the process of improving the facilities to offer more medical services.",5.0,"Health institute with a high level of efficiency, its staff is highly trained and committed to their work, in addition to their friendly and cordial treatment.",4.0,,,,Dg. 7 #N6-23
1052,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",centro de salud,ChIJq2W3Qt6bL44RrFWZ9LwIfuo,Acto,"establishment,point_of_interest,spa",1.89821,-76.6772029,"San Sebastían, Cauca corregimiento, San Sebastián",5.0,1.0,https://maps.google.com/?cid=16896952459591243180,312 3202029,https://www.instagram.com/h2oacto/profilecard/?igsh=N2dncThidTlpMWQx,Monday: 9:00 AM – 5:00 PM|Tuesday: 9:00 AM – 5:00 PM|Wednesday: 9:00 AM – 5:00 PM|Thursday: 9:00 AM – 5:00 PM|Friday: 9:00 AM – 5:00 PM|Saturday: 9:00 AM – 5:00 PM|Sunday: 9:00 AM – 5:00 PM,5.0,An experience that connects with your senses and renews your spirituality ❤️,,,,,,,,,Cauca corregimiento
1053,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",centro de salud,ChIJnxd3SgCnL44Ri3xL33s6M3s,Pao Perez Studio De Belleza,"beauty_salon,establishment,point_of_interest",1.835058,-76.967188,"CRA 4 #6-76, Bolívar",,,https://maps.google.com/?cid=8877503594179034251,,,,,,,,,,,,,,CRA 4 #6-76
1054,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",centro de salud,ChIJ9waLQBinL44Rnbnwfsv0yk8,Hogar Del Anciano,"establishment,health,point_of_interest",1.8402355,-76.9658596,"R2RM+3M, Bolívar",5.0,1.0,https://maps.google.com/?cid=5749677029137103261,,,,5.0,Excellent treatment with the grandparents. The place is very nice. They are very kind people and they have special care and respect that our loved ones deserve.,,,,,,,,,R2RM+3M
1055,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",centro de salud,ChIJ_zYHHQALL44R800Cc3GyqLs,Polideportivo Los Milagros,"establishment,gym,health,point_of_interest",1.7519983,-76.89253339999999,Bolívar,,,https://maps.google.com/?cid=13522254081510493683,,,,,,,,,,,,,,
1056,CAUCA,19,ALMAGUER,19022,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",centro de salud,ChIJq9jsSS-hL44RDSvYfelvCbw,Polideportivo La Parada,"establishment,gym,health,point_of_interest",1.8491209,-76.9038194,Bolívar,5.0,1.0,https://maps.google.com/?cid=13549484002550229773,,,,5.0,Great for snacks,,,,,,,,,
1057,CAUCA,19,LA VEGA,19397,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",centro de salud,ChIJ-af0H4iWL44RhgR-gyim0l8,Salon De Belleza Laura,"beauty_salon,establishment,point_of_interest",2.00108,-76.77973,La Vega,,,https://maps.google.com/?cid=6904763871647368326,,,,,,,,,,,,,,
1058,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",hospital,ChIJifo6feieL44RWqMp4BInNWg,Hospital,"establishment,health,hospital,point_of_interest",1.83796,-76.76761,San Sebastián,,,https://maps.google.com/?cid=7508950915733889882,,,,,,,,,,,,,,
1059,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",hospital,ChIJGei1-x2nL44RUTyuCUVjsuY,Hospital Ese Sur Occidente Nivel 1,"establishment,health,hospital,point_of_interest",1.8360023,-76.9691776,Bolívar,5.0,11.0,https://maps.google.com/?cid=16623458322744228945,,,,5.0,"Excellent service, thank you for the service 👋",5.0,Very good service,5.0,Excellent attention and service...,5.0,The Hospital is excellent because it provides many services and very good care.,5.0,The service is very efficient,
1060,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",hospital,ChIJ1xOMQOieL44RUvsNwsvRO54,Hospital San Sebastian,"establishment,health,hospital,point_of_interest",1.8389663,-76.76654839999999,San Sebastián,2.5,2.0,https://maps.google.com/?cid=11401937554682805074,,,,3.0,"It's a place with minimal healthcare.
A very small place with no parking and very few staff.",2.0,First level basic services.,,,,,,,
1061,CAUCA,19,ALMAGUER,19022,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",hospital,ChIJVX3AWOmiL44RHRkNhojPQjY,Hospital Nivel I Almaguer,"establishment,health,hospital,point_of_interest",1.9131038,-76.8548919,Almaguer,5.0,3.0,https://maps.google.com/?cid=3909915611782519069,,,,5.0,"Always important, the village hospital.",5.0,Great :v,5.0,,,,,,
1062,CAUCA,19,LA VEGA,19397,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",puesto de salud,ChIJP6AX4U-VL44RSmcJpS5lt3Y,Inspección Altamira,"establishment,health,point_of_interest",2.0803204,-76.81303,"Unnamed Road, La Vega",5.0,2.0,https://maps.google.com/?cid=8554417268225304394,,,,5.0,"Altamira is where I grew up, well it was from Santa Barbara further away in Villa Maria and I am proud to be a farmer.",5.0,,,,,,,,Unnamed Road
1063,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",puesto de salud,ChIJqcqtUfm6L44RjJWiCaqO4CU,Vacunación Covid-19 - Puesto De Salud La Tulia,"establishment,health,point_of_interest",1.97087,-76.97059,Bolívar,,,https://maps.google.com/?cid=2729338235143755148,317 6998447,https://www.minsalud.gov.co/,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,,,,,,,,,,,
1064,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",puesto de salud,ChIJJaHC2uKmL44RHNybm-z2EQo,Vacunación Covid-19 - Puesto De Salud La Herradura,"establishment,health,point_of_interest",1.8243707,-76.95193789999999,Bolívar,,,https://maps.google.com/?cid=725632511066758172,317 6998447,https://www.minsalud.gov.co/,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,,,,,,,,,,,
1065,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",puesto de salud,ChIJqcqtUfm6L44Rkg8iQPhMcpk,Vacunación Covid-19 - Puesto De Salud Primavera,"establishment,health,point_of_interest",1.97087,-76.97059,Bolívar,,,https://maps.google.com/?cid=11056984664259563410,01-800-0960020,https://www.minsalud.gov.co/,Monday: 7:00 AM – 7:00 PM|Tuesday: 7:00 AM – 7:00 PM|Wednesday: 7:00 AM – 7:00 PM|Thursday: 7:00 AM – 7:00 PM|Friday: 7:00 AM – 7:00 PM|Saturday: Closed|Sunday: Closed,,,,,,,,,,,
1066,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",puesto de salud,ChIJuYrMUlOfL44RbWhqkIR3P8w,Tienda B&G Distribuidores Por Mayor Y Detal,"establishment,point_of_interest",1.8152595,-76.7836883,"Niño Jesús de Praga, Contiguo al puesto de salud",,,https://maps.google.com/?cid=14717613518512351341,322 5959082,,Monday: 8:00 AM – 6:00 PM|Tuesday: 8:00 AM – 6:00 PM|Wednesday: 8:00 AM – 6:00 PM|Thursday: 8:00 AM – 6:00 PM|Friday: 8:00 AM – 6:00 PM|Saturday: 8:00 AM – 6:00 PM|Sunday: 8:00 AM – 6:00 PM,,,,,,,,,,,Niño Jesús de Praga
1067,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",puesto de salud,ChIJqcqtUfm6L44RFTjtm4ankho,Vacunación Covid-19 - Puesto De Salud San Fernando,"establishment,health,point_of_interest",1.97087,-76.97059,"Cra. 17, Bolívar",,,https://maps.google.com/?cid=1914776988169353237,312 2918880,https://www.minsalud.gov.co/,Monday: 7:00 AM – 7:00 PM|Tuesday: 7:00 AM – 7:00 PM|Wednesday: 7:00 AM – 7:00 PM|Thursday: 7:00 AM – 7:00 PM|Friday: 7:00 AM – 7:00 PM|Saturday: Closed|Sunday: Closed,,,,,,,,,,,Cra. 17
1068,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",puesto de salud,ChIJqcqtUfm6L44Rf1A1rbbPSVU,Vacunación Covid-19 - Puesto De Salud Naranjal,"establishment,health,point_of_interest",1.97087,-76.97059,Bolívar,,,https://maps.google.com/?cid=6145671550020702335,01-800-0960020,https://www.minsalud.gov.co/,Monday: 7:00 AM – 7:00 PM|Tuesday: 7:00 AM – 7:00 PM|Wednesday: 7:00 AM – 7:00 PM|Thursday: 7:00 AM – 7:00 PM|Friday: 7:00 AM – 7:00 PM|Saturday: Closed|Sunday: Closed,,,,,,,,,,,
1069,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",puesto de salud,ChIJZ8eSS--nL44RLKivQnrCPz4,Oficina Asmet Salud Eps,"establishment,point_of_interest",1.8361832,-76.9666043,"Cra. 5ta #8-03B, Bolívar",,,https://maps.google.com/?cid=4485517584244910124,(602) 8272171,https://www.asmetsalud.org.co/,Monday: Closed|Tuesday: 7:00 AM – 4:00 PM|Wednesday: 7:00 AM – 4:00 PM|Thursday: 7:00 AM – 4:00 PM|Friday: 7:00 AM – 4:00 PM|Saturday: 7:00 AM – 4:00 PM|Sunday: Closed,,,,,,,,,,,Cra. 5ta #8-03B
1070,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Salud,Clínicas,"""clínica""",clínica,ChIJgXTr4wCnL44RjXrxZWAdExk,Ips Nuestra Señora De Las Misericordias,"establishment,health,point_of_interest",1.8365132,-76.9675531,"Dg. 7 #N6-23, Bolívar",4.5,4.0,https://maps.google.com/?cid=1806820175370091149,312 6478902,,Monday: 7:00 AM – 5:00 PM|Tuesday: 7:00 AM – 5:00 PM|Wednesday: 7:00 AM – 5:00 PM|Thursday: 7:00 AM – 5:00 PM|Friday: 7:00 AM – 5:00 PM|Saturday: 7:00 AM – 1:00 PM|Sunday: Closed,4.0,"Excellent, an IPS that offers high quality service and professionalism helping countless people. It has general medicine, dentistry, laboratory, gynecology, pediatrics, radiology, physiotherapy services among others with friendly and cordial staff.",5.0,"Good care, good and varied services, friendly and cordial staff, currently in the process of improving the facilities to offer more medical services.",5.0,"Health institute with a high level of efficiency, its staff is highly trained and committed to their work, in addition to their friendly and cordial treatment.",4.0,,,,Dg. 7 #N6-23
1071,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Salud,Clínicas,"""clínica""",clínica,ChIJ920oA96nL44RyVuxyJcLJSc,Centro Medico Cosmitet Bolivar,"establishment,point_of_interest",1.837912,-76.9637292,Bolívar,4.0,4.0,https://maps.google.com/?cid=2820673488152517577,,,,4.0,"Very friendly and courteous staff, highly qualified healthcare professionals, easy to access and locate.",4.0,"Good service, very friendly and cordial staff, highly qualified medical professionals, easy to find.",3.0,"Very poor service, they take a long time to schedule appointments",5.0,"This park is very fun, it's the best.",,,
1072,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Salud,Hospitales,"""hospital""",hospital,ChIJifo6feieL44RWqMp4BInNWg,Hospital,"establishment,health,hospital,point_of_interest",1.83796,-76.76761,San Sebastián,,,https://maps.google.com/?cid=7508950915733889882,,,,,,,,,,,,,,
1073,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Salud,Hospitales,"""hospital""",hospital,ChIJGei1-x2nL44RUTyuCUVjsuY,Hospital Ese Sur Occidente Nivel 1,"establishment,health,hospital,point_of_interest",1.8360023,-76.9691776,Bolívar,5.0,11.0,https://maps.google.com/?cid=16623458322744228945,,,,5.0,"Excellent service, thank you for the service 👋",5.0,Very good service,5.0,Excellent attention and service...,5.0,The Hospital is excellent because it provides many services and very good care.,5.0,The service is very efficient,
1074,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Salud,Hospitales,"""hospital""",hospital,ChIJ1xOMQOieL44RUvsNwsvRO54,Hospital San Sebastian,"establishment,health,hospital,point_of_interest",1.8389663,-76.76654839999999,San Sebastián,2.5,2.0,https://maps.google.com/?cid=11401937554682805074,,,,3.0,"It's a place with minimal healthcare.
A very small place with no parking and very few staff.",2.0,First level basic services.,,,,,,,
1075,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Salud,Hospitales,"""hospital""",hospital,ChIJ9X3ooSufL44RhsjiTnnC630,Puesto De Salud Ese Sur Oriente Santiago Cauca,"establishment,health,hospital,point_of_interest",1.8151706,-76.7837369,"Unnamed Road, Santiago, San Sebastián",3.0,1.0,https://maps.google.com/?cid=9073559700538312838,313 7692632,,,3.0,"Health center for the municipality of San Sebastián, located in the district of Santiago. It offers basic health promotion and prevention services. PYP (Physical and Physical Therapy). It has weekly visits from a doctor from San Sebastián. The facility is spacious and in good general condition. Nursing assistants and other professionals are permanently available according to the ESE (Educational Health System) program.",,,,,,,,,Santiago
1076,CAUCA,19,ALMAGUER,19022,Infraestructura complementaria,Servicios Complementarios,Salud,Hospitales,"""hospital""",hospital,ChIJVX3AWOmiL44RHRkNhojPQjY,Hospital Nivel I Almaguer,"establishment,health,hospital,point_of_interest",1.9131038,-76.8548919,Almaguer,5.0,3.0,https://maps.google.com/?cid=3909915611782519069,,,,5.0,"Always important, the village hospital.",5.0,Great :v,5.0,,,,,,
1077,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Salud,Hospitales,"""hospital""",hospital,ChIJGxFLUgCfL44R1fxr3L3yjDo,Sur Oriente,"establishment,health,hospital,point_of_interest",1.8390788,-76.76980189999999,San Sebastián,,,https://maps.google.com/?cid=4219013848200117461,,,,,,,,,,,,,,
1078,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Salud,Hospitales,"""hospital""",hospital,ChIJo8ISqhAIL44R0Yghn0hEdDM,Puesto De Salud San Lorenzo,"establishment,health,hospital,point_of_interest",1.7753211,-76.9933829,"Bolívar-Florencia, Bolívar",,,https://maps.google.com/?cid=3707663471930869969,,,,,,,,,,,,,,Bolívar-Florencia
1079,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Salud,Hospitales,"""hospital""",hospital,ChIJB8zlzam7L44Rh8F4kB3NKSk,Puesto De Salud Lerma,"establishment,health,hospital,point_of_interest",1.975699,-76.95598939999999,Bolívar,,,https://maps.google.com/?cid=2966127356461760903,,,,,,,,,,,,,,
1080,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Financieros,Banco,"""banco""",banco,ChIJfdDCpVmmL44RbVVoLj9dsbk,Super Giros Juguemos,"bank,establishment,finance,point_of_interest",1.8341089,-76.9681442,Bolívar,5.0,2.0,https://maps.google.com/?cid=13380578493837366637,,,Monday: 7:00 AM – 9:30 PM|Tuesday: 7:00 AM – 9:30 PM|Wednesday: 7:00 AM – 9:30 PM|Thursday: 7:00 AM – 9:30 PM|Friday: 7:00 AM – 9:30 PM|Saturday: 7:00 AM – 9:30 PM|Sunday: 7:00 AM – 9:30 PM,5.0,"Excellent place for sending money orders and betting, the service is very friendly.",5.0,,,,,,,,
1081,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Financieros,Banco,"""banco""",banco,ChIJ0X64TOaeL44RZ0w-r8Iw8wI,Banco Agrario,"bank,establishment,finance,point_of_interest",1.8390944,-76.7696455,San Sebastián,5.0,1.0,https://maps.google.com/?cid=212567220138429543,,,,5.0,,,,,,,,,,
1082,CAUCA,19,LA VEGA,19397,Infraestructura complementaria,Servicios Complementarios,Financieros,Banco,"""banco""",banco,ChIJl0tV-FWXL44RtnxZdBnT2uQ,Banco Agrario De Colombia,"bank,establishment,finance,point_of_interest",2.000986,-76.778229,La Vega,5.0,1.0,https://maps.google.com/?cid=16490725091850157238,(602) 8269579,,Monday: Closed|Tuesday: 8:00 AM – 2:00 PM|Wednesday: 8:00 AM – 2:00 PM|Thursday: 8:00 AM – 2:00 PM|Friday: 8:00 AM – 2:00 PM|Saturday: 8:00 AM – 2:00 PM|Sunday: Closed,5.0,,,,,,,,,,
1083,CAUCA,19,ALMAGUER,19022,Infraestructura complementaria,Servicios Complementarios,Financieros,Banco,"""banco""",banco,ChIJp03df-miL44REY8cTsRdc7k,Banco Agrario,"bank,establishment,finance,point_of_interest",1.91458,-76.8548433,Almaguer,,,https://maps.google.com/?cid=13363127617043861265,,,,,,,,,,,,,,
1084,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Financieros,Banco,"""banco""",banco,ChIJiekyp1mmL44R_HrDAmqaPI0,Banco Agrario De Colombia Bolivar Cauca,"bank,establishment,finance,point_of_interest",1.8344948,-76.9682605,Bolívar,3.0,2.0,https://maps.google.com/?cid=10177179038054054652,,,Monday: Closed|Tuesday: 8:00 AM – 2:00 PM|Wednesday: 8:00 AM – 2:00 PM|Thursday: 8:00 AM – 2:00 PM|Friday: 8:00 AM – 2:00 PM|Saturday: 8:00 AM – 2:00 PM|Sunday: Closed,5.0,Because it's so much fun,1.0,,,,,,,,
1085,CAUCA,19,LA VEGA,19397,Infraestructura complementaria,Servicios Complementarios,Financieros,Banco,"""banco""",banco,ChIJscPhU8yXL44Ro_iVfMYa5XM,Banco Mundo Mujer,"bank,establishment,finance,point_of_interest",2.001246,-76.778345,Calle 3 No 8- 33- 37,5.0,1.0,https://maps.google.com/?cid=8351110523824502947,311 6456496,https://www.bmm.com.co/,"Monday: 9:00 AM – 3:00 PM|Tuesday: 8:00 – 11:45 AM, 2:00 – 4:30 PM|Wednesday: 8:00 – 11:45 AM, 2:00 – 4:30 PM|Thursday: 8:00 – 11:45 AM, 2:00 – 4:30 PM|Friday: 8:00 – 11:45 AM, 2:00 – 4:30 PM|Saturday: 8:00 AM – 1:00 PM|Sunday: Closed",5.0,,,,,,,,,,
1086,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Financieros,Banco,"""banco""",banco,ChIJG38xr1mmL44RLauaNk47C38,World Bank Women,"bank,establishment,finance,point_of_interest",1.8341636,-76.9677136,"Cra. 4 # 5-16, Bolívar",5.0,2.0,https://maps.google.com/?cid=9154475874670258989,(602) 8788865,https://www.bmm.com.co/,"Monday: 9:00 AM – 3:00 PM|Tuesday: 8:00 – 11:45 AM, 2:00 – 4:30 PM|Wednesday: 8:00 – 11:45 AM, 2:00 – 4:30 PM|Thursday: 8:00 – 11:45 AM, 2:00 – 4:30 PM|Friday: 8:00 – 11:45 AM, 2:00 – 4:30 PM|Saturday: 8:00 AM – 1:00 PM|Sunday: Closed",5.0,"Excellent place, very good service, very attentive staff ready to assist customers.",5.0,,,,,,,,Cra. 4 # 5-16
1087,CAUCA,19,LA VEGA,19397,Infraestructura complementaria,Servicios Complementarios,Financieros,Banco,"""banco""",banco,ChIJ-xdJjOCXL44RalMlTLWoUNQ,Servibanca,"bank,establishment,finance,point_of_interest",2.002022,-76.77851199999999,"Calle 2 #No 8-05, La Vega",,,https://maps.google.com/?cid=15298913430797636458,01-800-0111145,https://www.servibanca.com.co/,,,,,,,,,,,,Calle 2 #No 8-05
1088,CAUCA,19,ALMAGUER,19022,Infraestructura complementaria,Servicios Complementarios,Financieros,Banco,"""banco""",banco,ChIJebYDJf-jL44R3YpJZaagWtc,Servibanca,"bank,establishment,finance,point_of_interest",1.914661,-76.854841,"Calle 4 #No 4-56, Almaguer",,,https://maps.google.com/?cid=15517892102582799069,01-800-0111145,https://www.servibanca.com.co/,,,,,,,,,,,,Calle 4 #No 4-56
1089,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Financieros,Banco,"""banco""",banco,ChIJ3TfiTSunL44RGZe9dtkFgd8,Servibanca,"bank,establishment,finance,point_of_interest",1.837524,-76.96607460000001,"Cl. 5 #No 3-61, Bolívar",,,https://maps.google.com/?cid=16105160174011782937,01-800-0111145,https://www.servibanca.com.co/,,,,,,,,,,,,Cl. 5 #No 3-61
1090,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Financieros,Banco,"""banco""",banco,ChIJAcyDeU2nL44R96-7wwtZXyk,Cajero Servibanca,"atm,establishment,finance,point_of_interest",1.8346292,-76.9681421,Bolívar,,,https://maps.google.com/?cid=2981199385405927415,,,,,,,,,,,,,,
1091,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Financieros,Cajero,"""cajero automático"", ""atm""",cajero automático,ChIJAcyDeU2nL44R96-7wwtZXyk,Cajero Servibanca,"atm,establishment,finance,point_of_interest",1.8346292,-76.9681421,Bolívar,,,https://maps.google.com/?cid=2981199385405927415,,,,,,,,,,,,,,
1092,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Financieros,Cajero,"""cajero automático"", ""atm""",cajero automático,ChIJfdDCpVmmL44RbVVoLj9dsbk,Super Giros Juguemos,"bank,establishment,finance,point_of_interest",1.8341089,-76.9681442,Bolívar,5.0,2.0,https://maps.google.com/?cid=13380578493837366637,,,Monday: 7:00 AM – 9:30 PM|Tuesday: 7:00 AM – 9:30 PM|Wednesday: 7:00 AM – 9:30 PM|Thursday: 7:00 AM – 9:30 PM|Friday: 7:00 AM – 9:30 PM|Saturday: 7:00 AM – 9:30 PM|Sunday: 7:00 AM – 9:30 PM,5.0,"Excellent place for sending money orders and betting, the service is very friendly.",5.0,,,,,,,,
1093,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Financieros,Cajero,"""cajero automático"", ""atm""",cajero automático,ChIJ3TfiTSunL44RGZe9dtkFgd8,Servibanca,"bank,establishment,finance,point_of_interest",1.837524,-76.96607460000001,"Cl. 5 #No 3-61, Bolívar",,,https://maps.google.com/?cid=16105160174011782937,01-800-0111145,https://www.servibanca.com.co/,,,,,,,,,,,,Cl. 5 #No 3-61
1094,CAUCA,19,ALMAGUER,19022,Infraestructura complementaria,Servicios Complementarios,Financieros,Cajero,"""cajero automático"", ""atm""",cajero automático,ChIJebYDJf-jL44R3YpJZaagWtc,Servibanca,"bank,establishment,finance,point_of_interest",1.914661,-76.854841,"Calle 4 #No 4-56, Almaguer",,,https://maps.google.com/?cid=15517892102582799069,01-800-0111145,https://www.servibanca.com.co/,,,,,,,,,,,,Calle 4 #No 4-56
